Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
80,Die For You,The Weeknd,1689769,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2016-12-30,2017-01-06,0.111,Starboy,0.586,260253,0.525,False,https://i.scdn.co/image/95820482c78fe1d7513d0adbca758764a0fb75b4,0.0,1,0.134,-7.163,0,66,0.0615,133.629,4,0.508
81,The Mack,Nevada,1684361,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2016-12-30,2017-01-06,0.0707,The Mack,0.707,167038,0.883,False,https://i.scdn.co/image/be6d84201c0ce478d4fee45bdda648a545743cf2,0.0,0,0.23,-4.281,1,18,0.0602,106.031,4,0.541
82,Sunset Lover,Petit Biscuit,1676121,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2016-12-30,2017-01-06,0.729,Sunset Lover,0.783,237793,0.467,False,https://i.scdn.co/image/ba790baae638c678dcdc6e4dbd2784d36a105bf6,0.809,6,0.109,-9.474,1,73,0.0503,90.838,4,0.236
83,Don't,Bryson Tiller,1652261,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2016-12-30,2017-01-06,0.222,T R A P S O U L,0.765,198293,0.356,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,11,0.0963,-5.556,0,78,0.196,97.001,4,0.19
84,Never Be Like You,Flume,1651935,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,2016-12-30,2017-01-06,0.436,Skin,0.494,233337,0.559,True,https://i.scdn.co/image/97dd32c498045b744e466023e52c519c93238657,0.0,0,0.164,-5.445,1,63,0.0565,119.247,4,0.264
85,White Iverson,Post Malone,1651702,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2016-12-30,2017-01-06,0.233,Stoney (Deluxe),0.675,256533,0.562,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,7,0.0816,-7.678,1,81,0.0352,130.098,4,0.309
86,Selfish,PnB Rock,1649780,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,2016-12-30,2017-01-06,0.114,GTTM: Goin Thru the Motions,0.638,245604,0.6,True,https://i.scdn.co/image/7dd22da9ae819cda27c3f6d1f7b38f919ef62a9e,0.0,1,0.187,-5.84,0,73,0.0438,101.981,4,0.0399
87,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,1629704,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,2016-12-30,2017-01-06,0.00381,Juju On That Beat (TZ Anthem),0.807,144244,0.887,False,https://i.scdn.co/image/8c4403101e3caadf1dfb7d41fd7d51370671b771,0.0,1,0.391,-3.892,1,65,0.275,160.517,4,0.78
88,Erase Your Social,Lil Uzi Vert,1617327,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN,2016-12-30,2017-01-06,0.694,The Perfect LUV Tape,0.705,199993,0.609,True,https://i.scdn.co/image/75d389cc6c34d4fdbfc2eb7d15bc885a228d239a,0.0,3,0.234,-5.728,1,73,0.0729,140.058,4,0.718
89,Exchange,Bryson Tiller,1612036,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2016-12-30,2017-01-06,0.108,T R A P S O U L,0.53,194613,0.433,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,6,0.135,-10.598,1,79,0.185,160.14,4,0.274
90,Water,Ugly God,1605966,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt,2016-12-30,2017-01-06,0.66,Water,0.8,139674,0.297,True,https://i.scdn.co/image/f3c56a62c58fb1e5a0ddbf8323b259e501a2fa74,0.000111,0,0.105,-13.1,0,63,0.407,140.051,4,0.213
91,Come and See Me (feat. Drake),PARTYNEXTDOOR,1603648,https://open.spotify.com/track/1wZqJM5FGDEl3FjHDxDyQd,2016-12-30,2017-01-06,0.0511,PARTYNEXTDOOR 3 (P3),0.717,235477,0.347,True,https://i.scdn.co/image/272376cc5ce2042be360ba3359d2c7983dbb7660,2.43e-06,11,0.087,-10.265,0,73,0.0636,84.987,4,0.0589
92,Stressed Out,Twenty One Pilots,1588712,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2016-12-30,2017-01-06,0.0462,Blurryface,0.734,202333,0.637,False,https://i.scdn.co/image/cd5eb6933cca9421578e3badfed816f046f3a86e,2.29e-05,4,0.0602,-5.677,0,82,0.141,169.977,4,0.648
93,Moves,Big Sean,1577217,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,2016-12-30,2017-01-06,0.0541,I Decided.,0.789,142907,0.53,True,https://i.scdn.co/image/d2fdf6b4ea3ea023509ec858ceafdbbf20c67611,0.0,2,0.164,-6.2,1,70,0.293,75.515,4,0.367
94,Water Under the Bridge,Adele,1570560,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2016-12-30,2017-01-06,0.0189,25,0.596,240427,0.838,False,https://i.scdn.co/image/1ee2055a078d87a5a55366189409b9e1d820972a,1.54e-05,5,0.108,-6.52,0,69,0.0704,94.982,4,0.472
95,Congratulations,Post Malone,1565952,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2016-12-30,2017-01-06,0.215,Stoney (Deluxe),0.63,220293,0.804,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,6,0.253,-4.183,1,86,0.0363,123.146,4,0.492
96,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1555996,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2016-12-30,2017-01-06,0.621,Nine Track Mind,0.728,217707,0.563,False,https://i.scdn.co/image/575905f6c3b93383a56313ce3425d3b85057fa84,0.0,1,0.179,-8.053,0,58,0.134,100.017,4,0.352
97,Light,San Holo,1539741,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2016-12-30,2017-01-06,0.0857,Light (Remixes) - EP,0.57,239853,0.763,False,https://i.scdn.co/image/350894423168e825ab1055bf4e9c338caade61bc,2.49e-06,1,0.0932,-4.137,1,6,0.0573,150.088,4,0.43
98,Setting Fires,The Chainsmokers,1534937,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,2016-12-30,2017-01-06,0.017,Setting Fires,0.627,247427,0.717,False,https://i.scdn.co/image/c8ac45e92be0fa4c93530471b060e21531511c4b,0.0,8,0.261,-5.751,0,54,0.0376,105.05,4,0.561
99,One Night,Lil Yachty,1526899,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip,2016-12-30,2017-01-06,0.366,Lil Boat,0.762,243270,0.476,True,https://i.scdn.co/image/7125676f8edfefb09f008584229a6b8897736d23,0.0,0,0.103,-12.686,1,72,0.114,130.007,4,0.375
100,Too Much Sauce,DJ Esco,1523264,https://open.spotify.com/track/5oyUurs28XRagLa8lgm6V3,2016-12-30,2017-01-06,0.0496,Too Much Sauce,0.96,223093,0.547,True,https://i.scdn.co/image/fa82a38dd73c485a815d25c679212c0adf76c743,0.0,6,0.216,-6.992,0,65,0.0786,121.01,4,0.186
101,All Time Low,Jon Bellion,1508954,https://open.spotify.com/track/5wQRNkb7OhzJoT1P0OZ4Rw,2016-12-30,2017-01-06,0.389,All Time Low,0.672,221333,0.386,True,https://i.scdn.co/image/5f26ad7db4dc34b63222367eb11d1d4ed1d0d7ef,0.0,0,0.0838,-9.715,1,57,0.264,90.082,4,0.529
102,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1506973,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2016-12-30,2017-01-06,0.0353,"At Night, Alone.",0.663,197933,0.713,True,https://i.scdn.co/image/174574f14b1598b5092af6dd015a0ab799169fa5,7.68e-06,7,0.0843,-6.647,0,24,0.112,101.965,4,0.69
103,"Me, Myself & I",G-Eazy,1499613,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2016-12-30,2017-01-06,0.0186,When It's Dark Out,0.757,251467,0.672,True,https://i.scdn.co/image/20c8c138b49ac6a62d9aa6b676e2e0c932a9a0e0,0.0,0,0.158,-6.524,0,78,0.0955,111.996,4,0.382
104,Love Yourself,Justin Bieber,1492066,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2016-12-30,2017-01-06,0.835,Purpose (Deluxe),0.609,233720,0.378,False,https://i.scdn.co/image/0ff94c8fd87a2dbce2a31c2cfd79ea49e858da97,0.0,4,0.28,-9.828,1,35,0.438,100.418,4,0.515
105,No Flockin,Kodak Black,1486114,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,2016-12-30,2017-01-06,0.0673,No Flockin,0.943,165291,0.595,True,https://i.scdn.co/image/ca275fd8b42274444d49e1b14e4d10928eff1106,0.0,5,0.0839,-8.372,0,71,0.191,117.532,4,0.815
106,Send My Love (To Your New Lover),Adele,1458924,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2016-12-30,2017-01-06,0.0415,25,0.69,223080,0.524,False,https://i.scdn.co/image/1ee2055a078d87a5a55366189409b9e1d820972a,3.16e-06,6,0.17,-8.39,0,73,0.103,164.023,4,0.562
107,Lot to Learn,Luke Christopher,1457330,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2016-12-30,2017-01-06,0.0948,TMRW,0.405,248337,0.846,True,https://i.scdn.co/image/0ead9546cb13c95d36396b9221cd791754c3a38b,0.0,6,0.0666,-3.57,1,67,0.195,82.232,4,0.602
108,Deja Vu,Post Malone,1449709,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh,2016-12-30,2017-01-06,0.0931,Stoney (Deluxe),0.62,234213,0.69,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,7,0.131,-6.508,1,75,0.0493,133.935,4,0.331
109,I Would Like,Zara Larsson,1443086,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2016-12-30,2017-01-06,0.0853,So Good,0.486,226720,0.713,False,https://i.scdn.co/image/1820ea91e0723b1ce8820bb2cedae9f1be9d1de9,0.0,2,0.0839,-3.949,0,65,0.0524,121.028,4,0.297
110,Litty (feat. Tory Lanez),Meek Mill,1428281,https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK,2016-12-30,2017-01-06,0.0451,DC4,0.592,280615,0.701,True,https://i.scdn.co/image/df955e00e0f6b1baaadbb36d25a8c1078fdaf55a,0.0,10,0.327,-4.014,0,67,0.0858,129.501,4,0.282
111,That's What I Like,Bruno Mars,1426314,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2016-12-30,2017-01-06,0.013,24K Magic,0.853,206693,0.56,False,https://i.scdn.co/image/63ddbd647a5a4e672da6b6eb29cfc38c985bffca,0.0,1,0.0944,-4.961,1,83,0.0406,134.066,4,0.86
112,True Colors,The Weeknd,1392501,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,2016-12-30,2017-01-06,0.284,Starboy,0.616,206027,0.424,False,https://i.scdn.co/image/95820482c78fe1d7513d0adbca758764a0fb75b4,0.0,1,0.173,-8.237,1,53,0.251,76.676,4,0.582
113,Gold,Kiiara,1392159,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,2016-12-30,2017-01-06,0.615,Gold,0.6,225882,0.412,False,https://i.scdn.co/image/9bdd59379eb0e0815301c00fb985b6549f5221eb,0.0025,8,0.134,-9.343,1,61,0.344,113.049,5,0.408
114,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1370282,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2016-12-30,2017-01-06,0.153,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),0.779,177095,0.671,True,https://i.scdn.co/image/5d0529db6e51aa91c83bfc2b206c0955c66516a1,1.12e-05,9,0.115,-5.829,1,8,0.0814,104.953,4,0.718
115,Father Stretch My Hands Pt. 1,Kanye West,1359209,https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8,2016-12-30,2017-01-06,0.142,The Life Of Pablo,0.714,135920,0.566,True,https://i.scdn.co/image/d2351cd8009379e06421c31fe7de3f87178b4e66,1.25e-06,7,0.57,-4.408,1,72,0.056,113.074,4,0.449
116,Secrets,The Weeknd,1357574,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,2016-12-30,2017-01-06,0.0155,Starboy,0.665,265600,0.771,False,https://i.scdn.co/image/95820482c78fe1d7513d0adbca758764a0fb75b4,9.6e-06,0,0.46,-5.779,1,49,0.0533,109.948,4,0.764
117,Lighthouse - Andrelli Remix,Hearts & Colors,1346814,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2016-12-30,2017-01-06,0.0178,Lighthouse (Andrelli Remix),0.595,218447,0.662,False,https://i.scdn.co/image/81fdb8f68210ea186efbf9d5001a342aa1075bed,0.0,11,0.0804,-6.858,0,63,0.0362,96.053,4,0.417
118,This Town,Niall Horan,1337852,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,2016-12-30,2017-01-06,0.71,This Town,0.687,232600,0.409,False,https://i.scdn.co/image/182215234785665c3a2a12e18cb6cdb3bf49930b,0.0,9,0.126,-7.751,1,22,0.0311,111.861,4,0.16
119,I Got You,Bebe Rexha,1324870,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2016-12-30,2017-01-06,0.0504,I Got You,0.609,191812,0.887,False,https://i.scdn.co/image/6e27f9ac86ac26973f06d839a8eabdcae7ad6f07,4.76e-06,9,0.09,-4.749,0,67,0.0507,97.99,4,0.316
120,Gassed Up,Nebu Kiniza,1316848,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO,2016-12-30,2017-01-06,0.0213,Gassed Up,0.798,193911,0.568,True,https://i.scdn.co/image/93c6a26cfd5700b0f860eda0a8b72674ec9d9b3a,0.0,5,0.0586,-9.072,0,73,0.135,148.88,3,0.45
121,The Hills,The Weeknd,1314904,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,2016-12-30,2017-01-06,0.0861,Beauty Behind The Madness,0.356,242253,0.567,True,https://i.scdn.co/image/fef8458af72a9816f520a5c73e311db94b2498d9,0.0,0,0.137,-7.011,0,21,0.0798,135.553,5,0.109
122,Shed a Light,Robin Schulz,1314763,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2016-12-30,2017-01-06,0.112,Shed A Light,0.483,191379,0.787,False,https://i.scdn.co/image/42ec644df448d504a6e394cdab00fb4739b85663,0.0,8,0.257,-5.244,1,69,0.102,122.058,4,0.58
123,Pop Style,Drake,1308555,https://open.spotify.com/track/1WRy5l3TwrwlzNmB5bOeKw,2016-12-30,2017-01-06,0.215,Views,0.724,212947,0.456,True,https://i.scdn.co/image/b48b1b7e56f424818f2e8df537c3b692740f100b,2.41e-06,7,0.105,-10.009,1,5,0.127,133.051,4,0.0481
124,PILLOWTALK,ZAYN,1302358,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2016-12-30,2017-01-06,0.117,Mind Of Mine (Deluxe Edition),0.584,202747,0.7,True,https://i.scdn.co/image/4a9b54de8ab0ccb669c5cd41ba9f7e31b5d38f9b,0.0,11,0.0939,-4.275,1,76,0.0456,124.944,4,0.438
125,Rockin’,The Weeknd,1292313,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,2016-12-30,2017-01-06,0.0132,Starboy,0.737,232880,0.885,True,https://i.scdn.co/image/387c963be76db261c25a1811546ac802ebc8f67c,0.0,9,0.0821,-5.547,0,68,0.206,112.877,4,0.752
126,Living Single,Big Sean,1289108,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7,2016-12-30,2017-01-06,0.214,Living Single,0.717,276347,0.618,True,https://i.scdn.co/image/5526fd3b1c648a24bbb5646ced18f9510d467983,0.0,11,0.108,-5.419,1,67,0.315,79.862,4,0.719
127,By Your Side,Jonas Blue,1272787,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2016-12-30,2017-01-06,0.0778,By Your Side,0.696,201254,0.743,False,https://i.scdn.co/image/d610af3f00626640d921fb8cfbaaecf48928a7d3,0.0,6,0.0581,-3.838,1,17,0.0331,122.978,4,0.644
128,Roses,The Chainsmokers,1271131,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,2016-12-30,2017-01-06,0.0361,The Chainsmokers- Japan Special Edition,0.716,225800,0.806,False,https://i.scdn.co/image/ab8dda51c61e5c01420b3acbc2122f520c57a79a,0.00413,4,0.244,-7.602,1,36,0.0466,100.033,4,0.347
129,Not Going Home,DVBBS,1252783,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2016-12-30,2017-01-06,0.0933,Not Going Home,0.713,196307,0.733,False,https://i.scdn.co/image/ed3a38bd05d841f245d21b20261d6bc8e5374e42,2.23e-05,6,0.237,-6.431,1,43,0.152,108.992,4,0.502
130,My Shit,A Boogie Wit da Hoodie,1250894,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw,2016-12-30,2017-01-06,0.244,Artist,0.812,128157,0.621,True,https://i.scdn.co/image/fa99f488ee247e6d7f09d16d906dc81250710156,0.0,5,0.099,-8.3,1,73,0.0515,77.998,4,0.847
131,Both (feat. Drake),Gucci Mane,1244566,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2016-12-30,2017-01-06,0.119,The Return of East Atlanta Santa,0.85,190312,0.405,True,https://i.scdn.co/image/1e5d95361bdcc6d9392ade88a20f4b34026b3c2c,0.000118,7,0.0707,-7.509,0,74,0.225,139.976,4,0.344
132,She's Mine Pt. 1,J. Cole,1239589,https://open.spotify.com/track/0HtOJj7Kl74s1Ngf3MWeif,2016-12-30,2017-01-06,0.776,4 Your Eyez Only,0.435,209080,0.202,True,https://i.scdn.co/image/d7d9fbf6929b5b1248e73649ea1ac832b576d5bc,0.0976,2,0.245,-15.097,1,63,0.0702,139.574,4,0.0429
133,What They Want,Russ,1236441,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,2016-12-30,2017-01-06,0.484,There's Really A Wolf,0.71,165853,0.404,True,https://i.scdn.co/image/7f5511ed5fd0c3d02ae19655a26a9b3ee6937f5b,0.0,1,0.0953,-10.04,0,73,0.379,139.553,4,0.398
134,7 Years,Lukas Graham,1231010,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2016-12-30,2017-01-06,0.29,Lukas Graham (Blue Album),0.742,237300,0.479,False,https://i.scdn.co/image/6bd21d811ba3597d5d049c7a4b35391f36bb92a0,0.0,10,0.391,-5.83,1,53,0.0551,119.951,4,0.346
135,Capsize,FRENSHIP,1223974,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2016-12-30,2017-01-06,0.0398,Truce - EP,0.683,237707,0.708,False,https://i.scdn.co/image/bbb8a896a70f056fc3e10ddcbd24b8c450275214,0.155,5,0.686,-6.244,0,75,0.0305,92.991,4,0.355
136,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,1223119,https://open.spotify.com/track/0q5DrtpnnGpOvBy5nnPMbe,2016-12-30,2017-01-06,0.261,TBA,0.569,184000,0.761,True,https://i.scdn.co/image/ad67b7e4ace1b82eed8892b97e04547f46f8538b,6.71e-06,5,0.0748,-6.071,0,64,0.475,180.122,4,0.325
137,For Whom The Bell Tolls,J. Cole,1209823,https://open.spotify.com/track/3MWlVSkoLS1e66nlZ2tuWJ,2016-12-30,2017-01-06,0.471,4 Your Eyez Only,0.652,127880,0.407,True,https://i.scdn.co/image/d7d9fbf6929b5b1248e73649ea1ac832b576d5bc,0.0,10,0.294,-11.028,0,62,0.0354,111.65,3,0.169
138,Black Barbies,Nicki Minaj,1203632,https://open.spotify.com/track/3y9cCbnBn0zjkJa2YkOj70,2016-12-30,2017-01-06,0.0734,Black Barbies,0.803,254080,0.585,True,https://i.scdn.co/image/955dfeb8b2834c58af927916da2e38b3cf626306,2.87e-05,0,0.201,-5.39,1,60,0.087,146.02,4,0.241
139,Famous,Kanye West,1203339,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8,2016-12-30,2017-01-06,0.0602,The Life Of Pablo,0.474,196040,0.741,True,https://i.scdn.co/image/d2351cd8009379e06421c31fe7de3f87178b4e66,0.0,6,0.115,-3.69,1,73,0.111,174.1,4,0.402
140,Party,Chris Brown,1203313,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,2016-12-30,2017-01-06,0.0556,Party,0.762,220813,0.576,True,https://i.scdn.co/image/08249a3a46fa5d5b963343e7cebf4e186bb6cf02,0.0,1,0.0869,-4.951,0,67,0.0829,142.096,4,0.316
141,Let Me Explain,Bryson Tiller,1203303,https://open.spotify.com/track/1trZGMI2CGyVT44STkpCoN,2016-12-30,2017-01-06,0.00156,Let Me Explain,0.809,223969,0.504,True,https://i.scdn.co/image/a1b48d3cb31e8ef421253b8c76ba757bd9e78680,0.0,2,0.0856,-3.201,1,64,0.15,120.065,4,0.525
142,Sorry,Justin Bieber,1200409,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2016-12-30,2017-01-06,0.0797,Purpose (Deluxe),0.654,200787,0.76,False,https://i.scdn.co/image/0ff94c8fd87a2dbce2a31c2cfd79ea49e858da97,0.0,0,0.299,-3.669,0,32,0.045,99.945,4,0.41
143,4 Your Eyez Only,J. Cole,1198722,https://open.spotify.com/track/1vvnYpYEMVB4aq9I6tHIEB,2016-12-30,2017-01-06,0.378,4 Your Eyez Only,0.704,530253,0.481,True,https://i.scdn.co/image/d7d9fbf6929b5b1248e73649ea1ac832b576d5bc,7.09e-05,11,0.0874,-10.493,0,66,0.363,78.628,4,0.494
144,Cake By The Ocean,DNCE,1198196,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2016-12-30,2017-01-06,0.156,DNCE,0.774,219147,0.764,True,https://i.scdn.co/image/5aa8966fc523a6c663c11e12379f85154e197569,0.0,4,0.0383,-5.445,0,22,0.0518,118.997,4,0.912
145,Uber Everywhere,MadeinTYO,1196926,https://open.spotify.com/track/7zBPzAjKAqQpcv8F8GCq5s,2016-12-30,2017-01-06,0.0542,Uber Everywhere,0.779,153429,0.455,True,https://i.scdn.co/image/c9e3b1edfcf1fec38408927b1b57e29c80d30d66,0.0,1,0.177,-15.025,1,67,0.28,140.181,4,0.197
146,Ville Mentality,J. Cole,1195946,https://open.spotify.com/track/2z3joGXrdGL2iEjIKQTiN1,2016-12-30,2017-01-06,0.789,4 Your Eyez Only,0.857,194347,0.378,True,https://i.scdn.co/image/d7d9fbf6929b5b1248e73649ea1ac832b576d5bc,0.000171,7,0.119,-8.371,0,64,0.0928,119.976,3,0.626
147,Somebody Else,VÉRITÉ,1188181,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,2016-12-30,2017-01-06,0.201,Somebody Else,0.674,233077,0.593,True,https://i.scdn.co/image/885deca99e55d380cc3912a6a22c892cb31ad619,0.000529,11,0.209,-6.47,0,68,0.0582,116.995,4,0.464
148,You & Me,Marc E. Bassy,1180939,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe,2016-12-30,2017-01-06,0.0398,Groovy People,0.693,218480,0.65,True,https://i.scdn.co/image/74d6443a0ac3df2f1a678ad18d1873a814ee0f4e,0.0,1,0.186,-8.376,1,8,0.192,85.026,4,0.663
149,Go Flex,Post Malone,1178420,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2016-12-30,2017-01-06,0.228,Stoney (Deluxe),0.665,179613,0.498,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,5,0.0757,-8.185,1,81,0.0831,81.967,4,0.127
150,Say It (feat. Tove Lo),Flume,1176800,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,2016-12-30,2017-01-06,0.0668,Skin,0.598,262521,0.532,True,https://i.scdn.co/image/4fcb1fd436f84ce0cdb21e48c43505ff06eaa657,3.22e-06,3,0.0617,-6.833,0,12,0.0295,74.963,4,0.261
151,Hotline Bling,Drake,1173442,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,2016-12-30,2017-01-06,0.00347,Views,0.903,267067,0.62,False,https://i.scdn.co/image/b48b1b7e56f424818f2e8df537c3b692740f100b,0.000119,2,0.0504,-8.094,1,18,0.0587,134.96,4,0.539
152,My Way,Calvin Harris,1165966,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2016-12-30,2017-01-06,0.0935,My Way,0.819,219160,0.913,False,https://i.scdn.co/image/3b34cfc99f89ce6d2a45b45a9064cfa52dc51cb3,3.72e-05,4,0.161,-3.059,0,77,0.0427,119.989,4,0.536
153,Hymn for the Weekend - Seeb Remix,Coldplay,1161968,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2016-12-30,2017-01-06,0.00868,A Head Full Of Dreams Tour Edition,0.565,212647,0.849,False,https://i.scdn.co/image/850d81a89cecb0e3ddee4cd5e6c3da8c381c7ac2,4.68e-06,0,0.12,-3.516,0,41,0.0517,102.034,4,0.427
154,oui,Jeremih,1154979,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,2016-12-30,2017-01-06,0.192,Late Nights: The Album,0.715,238320,0.703,False,https://i.scdn.co/image/3180391346aec681eeb0d3c06b25463f79735293,0.0,5,0.113,-3.825,1,74,0.0503,119.749,4,0.596
155,Tiimmy Turner,Desiigner,1153514,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0,2016-12-30,2017-01-06,0.174,Tiimmy Turner,0.602,239853,0.725,True,https://i.scdn.co/image/bfe470a7f16d97e9b9c82a7d67523310a8800cf7,0.0,6,0.0786,-3.054,1,73,0.0393,122.803,4,0.304
156,Still Here,Drake,1138947,https://open.spotify.com/track/433P7tDcIAi6NLnf4Sh6tI,2016-12-30,2017-01-06,0.0237,Views,0.836,189853,0.439,True,https://i.scdn.co/image/90f080afbec29a0c58509875a6dd59b3c380e353,0.0,0,0.617,-9.628,1,65,0.148,133.937,3,0.241
157,Solo Dance,Martin Jensen,1135824,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2016-12-30,2017-01-06,0.0435,Solo Dance,0.744,174933,0.836,False,https://i.scdn.co/image/a99a412cdfef1fedb5a63f86778514261f740a11,0.0,6,0.194,-2.396,0,26,0.0507,114.965,4,0.36
158,The Greatest,Sia,1135516,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2016-12-30,2017-01-06,0.0102,This Is Acting (Deluxe Version),0.668,210227,0.725,False,https://i.scdn.co/image/93ad7f491db7df0cb517308e7bb847da41647618,0.000479,1,0.0561,-6.127,1,75,0.266,191.944,4,0.729
159,All I Know,The Weeknd,1125001,https://open.spotify.com/track/0NWqNXBJTpXbkI5rPWNy3p,2016-12-30,2017-01-06,0.418,Starboy,0.469,321027,0.417,True,https://i.scdn.co/image/387c963be76db261c25a1811546ac802ebc8f67c,0.000189,8,0.102,-10.614,0,65,0.0704,120.012,4,0.175
160,Good Drank,2 Chainz,1121693,https://open.spotify.com/track/39pS70eeDvyCAF3t8NAlVV,2016-12-30,2017-01-06,0.274,Pretty Girls Like Trap Music,0.836,222707,0.776,True,https://i.scdn.co/image/19c7c77d62f91b42d479042285aeffa49f5b5037,0.0,4,0.113,-0.804,0,65,0.239,130.033,4,0.37
