Position,Track Name,Artist,Streams,URL,Day Start Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
164,I Fall Apart,Post Malone,342254,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-12-25,0.0689,Stoney (Deluxe),0.556,223347,0.538,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,8,0.196,-5.408,0,87,0.0382,143.95,4,0.291
165,idontwannabeyouanymore,Billie Eilish,341315,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2018-12-25,0.737,dont smile at me (Expanded Edition),0.483,203569,0.412,False,https://i.scdn.co/image/77eb7c17cafe550251643a0259a2c6c983fab42a,0.0,7,0.116,-8.461,1,60,0.0402,170.163,3,0.247
166,Happy Xmas (War Is Over),Céline Dion,337702,https://open.spotify.com/track/1wur1SW656paPv7EyTqWu4,2018-12-25,0.477,Ihre schönsten Weihnachtslieder,0.351,254707,0.604,False,https://i.scdn.co/image/c2826bf8faced0549130400845a65934ad328732,0.0,3,0.311,-5.256,1,57,0.0293,172.075,4,0.168
167,Topanga,Trippie Redd,333264,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,2018-12-25,0.00587,A Love Letter To You 3,0.755,215364,0.615,True,https://i.scdn.co/image/c45c5821b423f682f3f7e1aeeca8791e7dfd8303,1.75e-06,4,0.109,-8.245,1,85,0.0454,105.955,4,0.039
168,YOSEMITE,Travis Scott,330566,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2018-12-25,0.283,ASTROWORLD,0.785,150043,0.554,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,3.4e-06,0,0.116,-6.571,1,87,0.0409,128.047,4,0.144
169,Christmas Time,Backstreet Boys,328634,https://open.spotify.com/track/5x37oQPX5730aqxlvXT2qa,2018-12-25,0.275,Kerst,0.558,251267,0.566,False,https://i.scdn.co/image/34dd9f58663f21854c60f0351b9da57f20aaec14,0.0,7,0.0482,-9.363,1,52,0.0243,144.061,4,0.495
170,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,326258,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2018-12-25,0.0485,Hoodie SZN,0.892,188387,0.53,True,https://i.scdn.co/image/964a081f7dc6461a69a1eb0a13e2b92fcda754df,0.0,6,0.107,-7.644,0,83,0.239,92.997,4,0.403
171,God's Plan,Drake,325003,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2018-12-25,0.0332,Scorpion,0.754,198973,0.449,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,8.29e-05,7,0.552,-9.211,1,90,0.109,77.169,4,0.357
172,changes,XXXTENTACION,322291,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-12-25,0.883,?,0.669,121887,0.308,False,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.0,11,0.0984,-10.068,1,88,0.029,64.934,4,0.52
173,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,321766,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,2018-12-25,0.0716,Drip Harder,0.757,194732,0.69,True,https://i.scdn.co/image/8e6d739dd8da743dc9572a239b65b290866f8f6a,0.0,1,0.192,-5.327,0,86,0.282,132.064,4,0.914
174,1.5,21 Savage,318884,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs,2018-12-25,0.000244,i am > i was,0.885,148656,0.52,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,1.16e-06,1,0.454,-8.353,1,78,0.359,84.022,4,0.306
175,asmr,21 Savage,318394,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w,2018-12-25,0.0399,i am > i was,0.84,171714,0.543,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,0.0,1,0.117,-7.738,1,78,0.476,170.067,4,0.161
176,Splashin,Rich The Kid,317197,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb,2018-12-25,0.00195,Splashin,0.942,177806,0.383,True,https://i.scdn.co/image/77eb7c17cafe550227650994e72150c768d0b66c,0.0,10,0.0922,-8.099,1,83,0.565,100.021,4,0.38
177,Lean Wit Me,Juice WRLD,315805,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,2018-12-25,0.0414,Goodbye & Good Riddance,0.665,175755,0.651,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,1,0.0896,-5.515,1,82,0.156,163.935,4,0.237
178,Falling Down - Bonus Track,Lil Peep,312215,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,2018-12-25,0.0175,"Come Over When You're Sober, Pt. 2",0.669,196400,0.574,True,https://i.scdn.co/image/8b1f35f28c284c4f143ac0d480420f03ca93c00c,0.00294,4,0.146,-6.442,0,88,0.0286,120.013,4,0.273
179,In My Feelings,Drake,311729,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-12-25,0.0589,Scorpion,0.835,217925,0.626,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,6e-05,1,0.396,-5.833,1,90,0.125,91.03,4,0.35
180,ball w/o you,21 Savage,307191,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO,2018-12-25,0.0467,i am > i was,0.892,195047,0.633,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,0.000189,8,0.139,-7.471,1,77,0.0902,137.994,4,0.459
181,Noticed,Lil Mosey,306391,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,2018-12-25,0.462,Northsbest,0.699,165000,0.558,True,https://i.scdn.co/image/28ce495097a8eb6ea014f139c58ae1f3d8379966,0.0,11,0.116,-7.622,1,86,0.0603,79.992,4,0.493
182,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,302352,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,2018-12-25,0.168,FRIENDS KEEP SECRETS,0.612,223543,0.601,True,https://i.scdn.co/image/da6a746efafd406b6f14eeccfd312f3e01052054,0.0,8,0.117,-7.089,1,80,0.164,147.018,4,0.525
183,10 Freaky Girls (with 21 Savage),Metro Boomin,302169,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,2018-12-25,0.588,NOT ALL HEROES WEAR CAPES (Deluxe),0.81,208293,0.353,True,https://i.scdn.co/image/13520a8164400c8e556aa1c365b4381b56a9f421,0.0,6,0.102,-9.931,0,85,0.31,88.031,4,0.0727
184,Space Cadet (feat. Gunna),Metro Boomin,300682,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2018-12-25,0.368,NOT ALL HEROES WEAR CAPES (Deluxe),0.901,203267,0.464,True,https://i.scdn.co/image/13520a8164400c8e556aa1c365b4381b56a9f421,1.71e-05,5,0.238,-9.789,0,85,0.0645,109.004,4,0.638
185,Happy Xmas (War Is Over),Miley Cyrus,299005,https://open.spotify.com/track/5KHzV8Gf3aweIMImliFAOs,2018-12-25,0.0626,Happy Xmas (War Is Over),0.284,220589,0.637,False,https://i.scdn.co/image/38e47ee941df9d2cbe21b3aa6673ad2feadbf676,0.0,9,0.371,-4.893,1,74,0.0486,92.045,4,0.197
186,break da law,21 Savage,298266,https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl,2018-12-25,0.0493,i am > i was,0.904,177748,0.575,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,0.0,1,0.256,-7.823,1,77,0.346,141.039,4,0.359
187,Grown-Up Christmas List,Jordan Smith,295015,https://open.spotify.com/track/1h9QQ7e222OSr93MRiMqGZ,2018-12-25,0.93,'Tis The Season,0.33,211453,0.217,False,https://i.scdn.co/image/795987874036f519cf98fbe17010c1e7431a2d4d,0.0,3,0.193,-8.898,1,72,0.0302,110.966,4,0.159
188,Winter Wonderland,Hannah Kerr,290059,https://open.spotify.com/track/6KsFSrVS3DwG4xNAPQvznC,2018-12-25,0.796,Christmas Eve in Bethlehem,0.676,157600,0.412,False,https://i.scdn.co/image/d061020164f1709909214b41606337e93533e425,0.0,8,0.139,-7.97,1,71,0.0347,124.891,4,0.47
189,A Holly Jolly Christmas,Brett Eldredge,289838,https://open.spotify.com/track/1GpPsjjd4D1jsteGYpGGIN,2018-12-25,0.621,Glow (Deluxe),0.681,142840,0.474,False,https://i.scdn.co/image/a0577c2b255dc7d570fb2a406b435a369aad2d22,1.24e-06,7,0.137,-8.623,0,72,0.0423,71.957,4,0.7
190,Christmas Time Is Here,Brett Eldredge,287714,https://open.spotify.com/track/1moEucbMhmAK6KVPoNw6ms,2018-12-25,0.921,Glow (Deluxe),0.369,210907,0.3,False,https://i.scdn.co/image/a0577c2b255dc7d570fb2a406b435a369aad2d22,0.000718,0,0.168,-11.994,1,72,0.0317,75.745,3,0.24
191,gun smoke,21 Savage,286258,https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X,2018-12-25,0.000832,i am > i was,0.809,167410,0.461,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,4.43e-05,10,0.143,-5.677,0,76,0.0907,85.992,4,0.325
192,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,286140,https://open.spotify.com/track/5DoGwwQAlYumpSSlDNMOwY,2018-12-25,0.895,Spotify Singles - Holiday,0.493,192421,0.0726,False,https://i.scdn.co/image/4b7b3c247222113a51cc4741c57c8b3dfaf7473c,0.00176,0,0.105,-19.821,1,72,0.0367,95.87,3,0.234
193,No Stylist,French Montana,284724,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2018-12-25,0.0215,No Stylist,0.765,192172,0.704,True,https://i.scdn.co/image/6bee7f34059ddb30c24c564e5801b78b49de2b9f,0.0,5,0.227,-4.589,0,88,0.127,147.055,4,0.498
194,Feliz Navidad - Recorded at Spotify Studios NYC,Why Don't We,282913,https://open.spotify.com/track/4uqRDeCgXPLQFYqA5uf5Tr,2018-12-25,0.225,Spotify Singles - Christmas,0.725,148086,0.58,False,https://i.scdn.co/image/f7118a8aadaf808d329b15c9f802376325bebb2f,0.0,11,0.0779,-5.422,0,75,0.0433,133.974,4,0.66
195,Everybody Dies In Their Nightmares,XXXTENTACION,282482,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-12-25,0.847,17,0.734,95467,0.57,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,2.14e-05,7,0.112,-7.066,0,86,0.133,129.953,4,0.689
196,XO TOUR Llif3,Lil Uzi Vert,281766,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-12-25,0.00264,Luv Is Rage 2,0.732,182707,0.75,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,11,0.109,-6.366,0,86,0.231,155.096,4,0.401
197,Look Alive (feat. Drake),BlocBoy JB,281569,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-12-25,0.00104,Look Alive (feat. Drake),0.922,181263,0.581,True,https://i.scdn.co/image/7629502bb5e7dc2d6eac4342f553b89141d3f006,5.86e-05,10,0.105,-7.495,1,86,0.27,140.022,4,0.595
198,NI BIEN NI MAL,Bad Bunny,280939,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2018-12-25,0.556,X 100PRE,0.826,236216,0.449,True,https://i.scdn.co/image/ba22f6de1682d28641213138ef71d551ea1860bc,1.85e-05,5,0.273,-8.33,0,84,0.0674,128.028,4,0.337
199,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,280861,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,2018-12-25,0.00552,STAY DANGEROUS,0.745,237240,0.346,True,https://i.scdn.co/image/761cec22194f08f4689e9dc88c28734074bb2848,0.0,1,0.0881,-7.709,1,83,0.331,203.911,4,0.112
200,Silent Night,Mariah Carey,280664,https://open.spotify.com/track/1sFWEpf1aPYN576LS1aa4Y,2018-12-25,0.812,Merry Christmas,0.17,219293,0.362,False,https://i.scdn.co/image/46fb2752b5a9967f94c2cafd5f2903c89d6d8bf7,0.0,10,0.113,-11.673,1,72,0.0347,176.849,3,0.244
1,Wow.,Post Malone,1833144,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2018-12-26,0.163,Wow.,0.833,149520,0.539,True,https://i.scdn.co/image/d8b52d52b2d0eb9070a1bff206bda1bd5834192e,2.1e-06,11,0.101,-7.399,0,95,0.178,99.947,4,0.385
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1534019,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2018-12-26,0.556,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),0.76,158040,0.479,False,https://i.scdn.co/image/c30bfc4adfa8924e87f3dff571d0d8c6f032fa0a,0.0,2,0.0703,-5.574,1,97,0.0466,89.911,4,0.913
3,"thank u, next",Ariana Grande,1245723,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-12-26,0.28,"thank u, next",0.724,207333,0.647,True,https://i.scdn.co/image/77eb7c17cafe550238f91a744a3a1929c0e9d12e,0.0,1,0.102,-5.642,1,100,0.0658,106.96,4,0.435
4,Going Bad (feat. Drake),Meek Mill,1242536,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2018-12-26,0.259,Championships,0.889,180522,0.496,True,https://i.scdn.co/image/77eb7c17cafe5502425b0163fbf6d9d57e571394,0.0,4,0.252,-6.365,0,94,0.0905,86.003,4,0.544
5,SICKO MODE,Travis Scott,1219304,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-12-26,0.00513,ASTROWORLD,0.834,312820,0.73,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,8,0.124,-3.714,1,95,0.222,155.008,4,0.446
6,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1184281,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2018-12-26,0.103,Drip Harder,0.896,145543,0.671,True,https://i.scdn.co/image/8e6d739dd8da743dc9572a239b65b290866f8f6a,0.0,1,0.552,-6.977,0,85,0.289,112.502,4,0.358
7,ZEZE (feat. Travis Scott & Offset),Kodak Black,1103939,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2018-12-26,0.0521,Dying To Live,0.861,228760,0.603,True,https://i.scdn.co/image/4b9314a14a4bb3547f4ed70c567cc03435aff913,0.0,8,0.0924,-5.788,0,92,0.176,98.043,4,0.504
8,Without Me,Halsey,1070616,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2018-12-26,0.297,Without Me,0.752,201661,0.488,True,https://i.scdn.co/image/487b36ef4a9b81ecfde2a9c9ac7d15f05e23b9f9,9.11e-06,6,0.0936,-7.05,1,97,0.0705,136.041,4,0.533
9,Mo Bamba,Sheck Wes,1065967,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2018-12-26,0.194,MUDBOY,0.729,183907,0.625,True,https://i.scdn.co/image/296d673cfc853aede4a8c33ab4a563a8e3f2bcbf,0.00986,4,0.248,-5.266,1,93,0.0315,146.034,4,0.261
10,a lot,21 Savage,907665,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2018-12-26,0.0395,i am > i was,0.837,288624,0.636,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,0.00125,1,0.342,-7.643,1,87,0.086,145.972,4,0.274
11,Leave Me Alone,Flipp Dinero,822260,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2018-12-26,0.107,Leave Me Alone,0.792,195637,0.743,True,https://i.scdn.co/image/f7caed836a2d78b25a8d676d728bf3e6931b7896,0.0,7,0.183,-2.806,1,91,0.0851,150.024,4,0.742
12,Lucid Dreams,Juice WRLD,774810,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2018-12-26,0.349,Goodbye & Good Riddance,0.511,239836,0.566,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,6,0.34,-7.23,0,90,0.2,83.903,4,0.218
13,monster,21 Savage,772767,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,2018-12-26,0.158,i am > i was,0.89,233040,0.607,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,0.000228,9,0.118,-6.916,0,87,0.124,134.022,4,0.224
14,Wake Up in the Sky,Gucci Mane,712089,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2018-12-26,0.00381,Evil Genius,0.8,203161,0.578,True,https://i.scdn.co/image/77eb7c17cafe5502f539abe7c43973d7ebbc707e,0.0,4,0.367,-5.144,0,77,0.0485,143.01,4,0.367
15,SAD!,XXXTENTACION,685081,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-12-26,0.258,?,0.74,166606,0.613,True,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.00372,8,0.123,-4.88,1,92,0.145,75.023,4,0.473
16,imagine,Ariana Grande,680349,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2018-12-26,0.374,imagine,0.714,212293,0.474,True,https://i.scdn.co/image/eee5efda874a69c7a4cddf20729a9dac63e2a8bf,0.0,8,0.106,-4.993,1,91,0.039,62.484,3,0.376
17,Look Back At It,A Boogie Wit da Hoodie,673451,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2018-12-26,0.407,Hoodie SZN,0.791,179449,0.587,True,https://i.scdn.co/image/964a081f7dc6461a69a1eb0a13e2b92fcda754df,0.0,3,0.148,-5.075,0,84,0.0413,96.057,4,0.536
18,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,639524,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2018-12-26,0.0235,Hoodie SZN,0.736,192779,0.622,True,https://i.scdn.co/image/964a081f7dc6461a69a1eb0a13e2b92fcda754df,0.0,6,0.151,-4.653,0,78,0.133,191.971,4,0.506
19,whoa (mind in awe),XXXTENTACION,632669,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2018-12-26,0.653,SKINS,0.735,157777,0.525,False,https://i.scdn.co/image/963593821b1a3eccced74f0db2ea60526698bebb,0.918,6,0.101,-2.939,0,90,0.0441,160.147,4,0.369
20,Better Now,Post Malone,622889,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-12-26,0.354,beerbongs & bentleys,0.68,231267,0.563,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,0.0,10,0.136,-5.843,1,92,0.0454,145.028,4,0.374
21,all my friends,21 Savage,620584,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,2018-12-26,0.171,i am > i was,0.713,211785,0.62,True,https://i.scdn.co/image/5b845dfbc719f44f0fa796c53c2adefe8559238b,1.16e-06,0,0.118,-4.513,1,83,0.0422,130.09,4,0.206
22,Money,Cardi B,609406,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2018-12-26,0.00534,Money,0.95,183527,0.59,True,https://i.scdn.co/image/ba63e6d1098b904ebfb41cd692b3b181ffa6e570,0.0,8,0.11,-6.508,0,89,0.29,130.003,4,0.219
23,Happier,Marshmello,600446,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-12-26,0.191,Happier,0.687,214290,0.792,False,https://i.scdn.co/image/600b9b6e68c7d63495d653d544a9bbbbe380f194,0.0,5,0.167,-2.749,1,96,0.0452,100.015,4,0.671
24,Moonlight,XXXTENTACION,597363,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-12-26,0.556,?,0.921,135090,0.537,True,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.00404,9,0.102,-5.723,0,91,0.0804,128.009,4,0.711
25,BAD!,XXXTENTACION,581886,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,2018-12-26,0.0643,SKINS,0.78,94246,0.492,False,https://i.scdn.co/image/963593821b1a3eccced74f0db2ea60526698bebb,0.0313,5,0.174,-3.4,0,82,0.0671,143.983,4,0.374
26,Armed And Dangerous,Juice WRLD,575606,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2018-12-26,0.186,Goodbye & Good Riddance,0.736,169999,0.67,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,10,0.114,-6.702,1,86,0.311,130.032,4,0.845
27,Saturday Nights,Khalid,559524,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2018-12-26,0.606,Suncity,0.551,210667,0.44,False,https://i.scdn.co/image/9bd48984cf147520fd842e7d85e3f5c0169cf213,3.02e-05,10,0.11,-8.559,1,78,0.0985,167.923,4,0.341
28,when the party's over,Billie Eilish,553723,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2018-12-26,0.979,when the party's over,0.498,199931,0.104,False,https://i.scdn.co/image/dac72574e36bfd450b44de0f0d8e78164f63eb4d,7.86e-05,1,0.0895,-14.08,0,93,0.0621,124.001,3,0.205
29,Better,Khalid,545845,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2018-12-26,0.0765,Suncity,0.596,229320,0.552,False,https://i.scdn.co/image/9bd48984cf147520fd842e7d85e3f5c0169cf213,0.334,0,0.104,-10.278,0,87,0.097,97.949,4,0.112
30,Nonstop,Drake,537794,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-12-26,0.0164,Scorpion,0.912,238614,0.412,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,0.013,7,0.104,-8.074,1,89,0.124,154.983,4,0.422
31,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,524744,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2018-12-26,0.0302,Arms Around You (feat. Maluma & Swae Lee),0.703,198903,0.723,True,https://i.scdn.co/image/4743f2d192025d58051f9971d6341778a8b5a587,2.06e-06,9,0.126,-5.45,0,93,0.0412,104.969,4,0.288
32,All I Want for Christmas Is You,Mariah Carey,524446,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2018-12-26,0.164,Merry Christmas,0.335,241107,0.625,False,https://i.scdn.co/image/46fb2752b5a9967f94c2cafd5f2903c89d6d8bf7,0.0,7,0.0708,-7.462,1,92,0.0386,150.277,4,0.346
33,MIA (feat. Drake),Bad Bunny,522564,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2018-12-26,0.0141,MIA (feat. Drake),0.817,210368,0.539,False,https://i.scdn.co/image/cbccfbe35beb8b116b394e3d88a9a8d071185076,0.000496,6,0.099,-6.349,0,96,0.0621,97.062,4,0.158
34,Eastside (with Halsey & Khalid),benny blanco,501373,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2018-12-26,0.549,FRIENDS KEEP SECRETS,0.632,170770,0.686,False,https://i.scdn.co/image/da6a746efafd406b6f14eeccfd312f3e01052054,0.0,6,0.2,-7.665,0,80,0.243,89.949,4,0.329
35,High Hopes,Panic! At The Disco,487365,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2018-12-26,0.193,Pray For The Wicked,0.579,190947,0.904,False,https://i.scdn.co/image/c9c0ba55b658fcd567e2e1d71705fb24f617a2f6,0.0,5,0.064,-2.729,1,94,0.0618,82.014,4,0.681
36,Jocelyn Flores,XXXTENTACION,480839,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-12-26,0.469,17,0.872,119133,0.391,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,4.13e-06,0,0.297,-9.144,0,90,0.242,134.021,4,0.437
37,KIKA (feat. Tory Lanez),6ix9ine,468762,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3,2018-12-26,0.128,DUMMY BOY,0.745,136032,0.715,True,https://i.scdn.co/image/77eb7c17cafe5502e591e1515daa9d67250f9bf0,0.0,1,0.182,-3.368,0,90,0.245,94.513,4,0.342
38,Taste (feat. Offset),Tyga,464957,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-12-26,0.0236,Taste (feat. Offset),0.884,232959,0.559,True,https://i.scdn.co/image/f98d7fb7899b63286d03067e30d47c578e42627a,0.0,0,0.101,-7.442,1,90,0.12,97.994,4,0.342
39,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,453200,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,2018-12-26,0.088,DUMMY BOY,0.931,179405,0.387,True,https://i.scdn.co/image/77eb7c17cafe5502e591e1515daa9d67250f9bf0,0.0,1,0.136,-9.127,1,86,0.412,125.978,4,0.376
40,I Like It,Cardi B,452727,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-12-26,0.099,Invasion of Privacy,0.816,253390,0.726,True,https://i.scdn.co/image/af948fc4cc3f16f7b9afcfa31a91ad3a2f460e8c,0.0,5,0.372,-3.998,0,91,0.129,136.048,4,0.65
41,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,451917,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,2018-12-26,0.113,STOKELEY,0.808,166400,0.617,True,https://i.scdn.co/image/77eb7c17cafe5502bc8cb97e3842ddf0d34b9af3,0.0,10,0.734,-9.32,0,85,0.442,149.962,4,0.632
42,Yes Indeed,Lil Baby,447027,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2018-12-26,0.035,Harder Than Ever,0.964,142273,0.346,True,https://i.scdn.co/image/3b7fd6ea2961e45f1b6031eda466ae1bb3bd30c7,0.0,5,0.108,-9.309,0,86,0.53,119.958,4,0.562
43,lovely,Billie Eilish,440749,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2018-12-26,0.934,dont smile at me (Expanded Edition),0.351,200186,0.296,False,https://i.scdn.co/image/77eb7c17cafe550251643a0259a2c6c983fab42a,0.0,4,0.095,-10.109,0,60,0.0333,115.284,4,0.12
44,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,437555,https://open.spotify.com/track/3L19besdNQzd342qL78xqm,2018-12-26,0.0114,Hoodie SZN,0.81,214593,0.55,True,https://i.scdn.co/image/964a081f7dc6461a69a1eb0a13e2b92fcda754df,5.69e-06,2,0.107,-7.46,0,82,0.17,76.503,4,0.183
45,rockstar (feat. 21 Savage),Post Malone,433102,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-12-26,0.117,beerbongs & bentleys,0.587,218147,0.535,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,6.56e-05,5,0.131,-6.09,0,91,0.0898,159.847,4,0.14
46,Psycho (feat. Ty Dolla $ign),Post Malone,428820,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-12-26,0.58,beerbongs & bentleys,0.739,221440,0.559,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,0.0,8,0.112,-8.011,1,89,0.117,140.124,4,0.439
47,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,423368,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2018-12-26,0.153,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.841,212500,0.798,True,https://i.scdn.co/image/413d80d826a9122a718d2e94898bd2c8e26b32da,3.33e-06,1,0.0618,-4.206,0,98,0.229,95.948,4,0.591
